timestamp,RSI,MACD,Signal_MACD,Hist_MACD,StochRSI,ADX,Sinal,moeda
2025-06-14 02:55:00,38.095238095238294,-0.0008745080798462368,-0.0007409326949988726,-0.0001335753848473642,0.18708693441791047,33.38036116676285,1,ADAUSDT
2025-06-14 03:00:00,43.956043956044006,-0.0008755155142434745,-0.0007678492588477929,-0.00010766625539568157,0.37161092182925914,31.323576011386113,1,ADAUSDT
2025-06-14 03:05:00,39.99999999999974,-0.0008663274299194335,-0.0007875448930621212,-7.87825368573123e-05,0.23755458515282116,28.933587758020142,1,ADAUSDT
2025-06-14 03:10:00,44.94382022471892,-0.0008013928632277789,-0.0007903144870952528,-1.1078376132526145e-05,0.4050831656935278,26.57762669364405,1,ADAUSDT
2025-06-14 03:15:00,44.318181818181685,-0.0007174538965806221,-0.0007757423689923268,5.828847241170468e-05,0.38388249305278954,23.96848176985163,1,ADAUSDT
2025-06-14 03:20:00,41.66666666666678,-0.0006275592201867575,-0.000746105739231213,0.0001185465190444555,0.29403202328966205,23.817661306531132,1,ADAUSDT
2025-06-14 03:25:00,43.02325581395348,-0.00047020516637186205,-0.0006909256246593428,0.00022072045828748076,0.3400020310754485,24.16520109069046,1,ADAUSDT
2025-06-14 03:30:00,49.4117647058824,-0.00030167757245558313,-0.0006130760142185909,0.00031139844176300774,1.0,24.182007813379727,1,ADAUSDT
2025-06-14 03:35:00,56.0000000000003,-0.00017417957069831846,-0.0005252967255145364,0.00035111715481621797,1.0,23.891694504957673,1,ADAUSDT
2025-06-14 03:40:00,61.7647058823528,-8.825743746165848e-05,-0.0004378888679039609,0.0003496314304423024,1.0,22.723894051442795,1,ADAUSDT
2025-06-14 03:45:00,60.00000000000095,-0.0001395918637011606,-0.0003782294670634008,0.0002386376033622402,0.9386722866175289,21.409354932025483,1,ADAUSDT
2025-06-14 03:50:00,66.1971830985921,-0.0001383343131627912,-0.0003302504362832789,0.0001919161231204877,1.0,20.779102831184925,1,ADAUSDT
2025-06-14 03:55:00,62.50000000000021,-0.00012779538538310042,-0.0002897594261032432,0.00016196404072014276,0.8684367541766024,20.2945271658862,1,ADAUSDT
2025-06-14 04:00:00,57.14285714285771,-0.00011808203301577613,-0.0002554239474857498,0.00013734191446997367,0.6778042959427252,19.489327576380024,1,ADAUSDT
2025-06-14 04:05:00,66.66666666666731,-6.126294460240267e-05,-0.00021659174690908037,0.0001553288023066777,1.0,18.817058668817005,1,ADAUSDT
2025-06-14 04:10:00,71.42857142857167,3.97920442638533e-05,-0.00016531498867449363,0.00020510703293834693,1.0,20.080193030542898,1,ADAUSDT
2025-06-14 04:15:00,66.17647058823587,7.862667036417914e-05,-0.00011652665686675907,0.0001951533272309382,0.823529411764718,21.68137404348864,1,ADAUSDT
2025-06-14 04:20:00,67.60563380281788,0.0001799515008373831,-5.723102532593064e-05,0.00023718252616331372,0.8715492957746731,23.18441818351917,1,ADAUSDT
2025-06-14 04:25:00,68.05555555555598,0.0002891951543324556,1.2054210605746604e-05,0.00027714094372670897,0.8866666666666734,25.113290998468045,1,ADAUSDT
2025-06-14 04:30:00,68.05555555555598,0.00038744365602427777,8.713209968945285e-05,0.00030031155633482493,0.88125406107863,26.52899241416952,1,ADAUSDT
2025-06-14 04:35:00,54.16666666666641,0.00038023158577116245,0.0001457519969057948,0.00023447958886536766,0.21596692111957716,26.772498907676116,1,ADAUSDT
2025-06-14 04:40:00,57.69230769230846,0.0004579972676439503,0.0002082010510534259,0.0002497962165905244,0.20424403183029227,26.60660029016464,1,ADAUSDT
2025-06-14 04:45:00,55.55555555555571,0.0004817966221863923,0.0002629201652800192,0.0002188764569063731,0.08045977011496429,26.036579178271815,1,ADAUSDT
2025-06-14 04:50:00,54.878048780488015,0.0004710206564041419,0.00030454026350484377,0.00016648039289929816,0.04121110176621602,25.341318022962323,1,ADAUSDT
2025-06-14 04:55:00,69.86301369862984,0.0005050734392653133,0.0003446468986569377,0.00016042654060837564,0.9093056211619932,26.250408932053194,1,ADAUSDT
2025-06-14 05:00:00,64.78873239436638,0.0005020655233956006,0.0003761306236046703,0.0001259348997909303,0.6153472559494976,26.753054434698903,1,ADAUSDT
2025-06-14 05:05:00,59.210526315790126,0.00044612410186362084,0.0003901293192564604,5.599478260716041e-05,0.2921960072595724,25.54833322997776,1,ADAUSDT
2025-06-14 05:10:00,57.69230769230764,0.0003812569014968181,0.000388354835704532,-7.097934207713863e-06,0.2042440318302445,25.674436634769553,1,ADAUSDT
2025-06-14 05:15:00,48.75000000000011,0.0002622725490556421,0.00036313837837475405,-0.00010086582931911192,0.0,23.993764365861978,1,ADAUSDT
